CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
374180.0,26.0,Male,37.0,16.0,2.0,20.0,Standard,Quarterly,853.67,20.0,0.0
429342.0,20.0,Male,7.0,12.0,2.0,12.0,Premium,Annual,901.87,4.0,0.0
336684.0,46.0,Female,10.0,14.0,4.0,20.0,Basic,Quarterly,871.59,2.0,0.0
360163.0,27.0,Male,38.0,8.0,1.0,17.0,Standard,Annual,645.51,7.0,0.0
139137.0,39.0,Male,24.0,19.0,4.0,23.0,Standard,Quarterly,514.0,26.0,1.0
389149.0,38.0,Male,5.0,25.0,3.0,15.0,Premium,Annual,543.65,13.0,0.0
24512.0,39.0,Male,17.0,25.0,8.0,24.0,Premium,Quarterly,456.0,5.0,1.0
390076.0,29.0,Male,38.0,25.0,1.0,13.0,Standard,Quarterly,783.46,12.0,0.0
71019.0,54.0,Male,46.0,2.0,7.0,11.0,Premium,Quarterly,252.0,2.0,1.0
281115.0,32.0,Male,22.0,12.0,0.0,9.0,Basic,Quarterly,635.82,10.0,0.0
403417.0,30.0,Male,57.0,17.0,1.0,4.0,Standard,Annual,973.34,29.0,0.0
284161.0,49.0,Female,4.0,10.0,0.0,0.0,Standard,Quarterly,989.04,13.0,0.0
190089.0,23.0,Female,26.0,17.0,9.0,9.0,Basic,Annual,230.0,5.0,1.0
354935.0,28.0,Male,26.0,4.0,0.0,2.0,Premium,Annual,521.55,7.0,0.0
101545.0,22.0,Male,15.0,30.0,7.0,21.0,Basic,Monthly,145.0,19.0,1.0
26180.0,39.0,Female,60.0,6.0,4.0,26.0,Standard,Monthly,387.0,8.0,1.0
79140.0,41.0,Male,16.0,23.0,2.0,17.0,Basic,Monthly,553.0,12.0,1.0
282216.0,46.0,Male,56.0,8.0,2.0,20.0,Basic,Quarterly,720.34,21.0,0.0
73180.0,22.0,Male,9.0,15.0,1.0,8.0,Premium,Monthly,529.0,8.0,1.0
337114.0,41.0,Male,12.0,25.0,4.0,19.0,Standard,Quarterly,582.07,24.0,0.0
206009.0,51.0,Female,29.0,6.0,2.0,15.0,Basic,Monthly,305.16,1.0,1.0
329455.0,49.0,Female,54.0,24.0,3.0,19.0,Standard,Annual,650.63,7.0,0.0
438678.0,28.0,Male,60.0,2.0,0.0,19.0,Standard,Quarterly,987.6,12.0,0.0
284463.0,43.0,Male,16.0,26.0,0.0,6.0,Premium,Annual,986.06,19.0,0.0
216041.0,39.0,Male,11.0,10.0,2.0,19.0,Premium,Monthly,685.31,17.0,1.0
203631.0,30.0,Male,1.0,18.0,0.0,15.0,Premium,Quarterly,707.0,24.0,0.0
357353.0,46.0,Female,10.0,10.0,0.0,12.0,Standard,Quarterly,759.42,14.0,0.0
359027.0,33.0,Male,33.0,28.0,0.0,13.0,Standard,Annual,706.82,8.0,0.0
166049.0,38.0,Female,21.0,2.0,4.0,20.0,Standard,Quarterly,764.0,23.0,1.0
407152.0,21.0,Female,35.0,6.0,0.0,19.0,Premium,Annual,734.65,6.0,0.0
61822.0,30.0,Female,38.0,18.0,6.0,26.0,Premium,Quarterly,353.0,25.0,1.0
66932.0,45.0,Female,59.0,13.0,6.0,20.0,Basic,Quarterly,995.0,27.0,1.0
219649.0,31.0,Female,9.0,10.0,3.0,28.0,Premium,Quarterly,214.15,28.0,1.0
391695.0,29.0,Male,17.0,21.0,1.0,13.0,Premium,Quarterly,847.82,24.0,0.0
431972.0,47.0,Male,45.0,20.0,3.0,9.0,Standard,Quarterly,823.7,8.0,0.0
368231.0,32.0,Male,27.0,14.0,0.0,14.0,Standard,Annual,978.24,15.0,0.0
269707.0,49.0,Male,45.0,17.0,1.0,10.0,Basic,Annual,508.5,26.0,0.0
210719.0,56.0,Male,49.0,11.0,6.0,14.0,Basic,Annual,832.72,29.0,1.0
164378.0,34.0,Female,40.0,28.0,9.0,24.0,Standard,Quarterly,794.0,17.0,1.0
212598.0,37.0,Female,45.0,29.0,3.0,17.0,Basic,Monthly,462.93,15.0,1.0
97802.0,50.0,Male,45.0,20.0,9.0,29.0,Premium,Quarterly,172.0,28.0,1.0
381607.0,40.0,Male,22.0,28.0,0.0,9.0,Standard,Quarterly,900.68,12.0,0.0
316945.0,37.0,Male,18.0,17.0,0.0,6.0,Basic,Quarterly,520.89,8.0,0.0
130758.0,63.0,Female,25.0,4.0,8.0,18.0,Premium,Annual,424.0,22.0,1.0
11902.0,31.0,Male,33.0,9.0,3.0,7.0,Premium,Quarterly,771.0,1.0,0.0
228449.0,57.0,Male,37.0,18.0,10.0,25.0,Basic,Annual,763.73,5.0,1.0
205364.0,24.0,Female,17.0,26.0,9.0,25.0,Standard,Monthly,435.63,27.0,1.0
229396.0,30.0,Female,44.0,27.0,0.0,24.0,Standard,Quarterly,113.47,16.0,1.0
25014.0,30.0,Male,54.0,28.0,3.0,30.0,Basic,Annual,456.0,3.0,1.0
109156.0,26.0,Male,54.0,21.0,6.0,14.0,Basic,Monthly,773.0,7.0,1.0
89744.0,58.0,Female,57.0,4.0,1.0,3.0,Premium,Annual,130.0,18.0,1.0
404802.0,23.0,Female,53.0,11.0,2.0,15.0,Basic,Annual,633.32,4.0,0.0
396882.0,37.0,Female,20.0,27.0,1.0,0.0,Premium,Annual,725.53,14.0,0.0
412504.0,39.0,Female,31.0,13.0,0.0,18.0,Standard,Quarterly,767.83,2.0,0.0
420252.0,38.0,Male,39.0,1.0,2.0,14.0,Basic,Quarterly,959.61,26.0,0.0
150187.0,32.0,Female,6.0,5.0,1.0,19.0,Standard,Quarterly,820.0,5.0,0.0
441317.0,42.0,Male,38.0,29.0,2.0,3.0,Standard,Annual,917.54,15.0,0.0
18018.0,31.0,Female,32.0,16.0,5.0,14.0,Standard,Annual,434.0,28.0,1.0
395229.0,33.0,Male,7.0,24.0,2.0,2.0,Standard,Annual,977.3,25.0,0.0
204953.0,28.0,Female,31.0,2.0,0.0,8.0,Standard,Annual,744.42,19.0,1.0
143223.0,46.0,Male,47.0,20.0,10.0,2.0,Premium,Annual,174.0,28.0,1.0
264938.0,25.0,Female,49.0,19.0,2.0,4.0,Standard,Annual,936.01,15.0,0.0
214464.0,20.0,Male,11.0,23.0,7.0,26.0,Basic,Monthly,473.52,11.0,1.0
429241.0,40.0,Male,25.0,5.0,2.0,18.0,Basic,Annual,731.52,10.0,0.0
410755.0,29.0,Male,3.0,21.0,0.0,16.0,Premium,Quarterly,793.61,8.0,0.0
270966.0,24.0,Male,54.0,12.0,2.0,8.0,Premium,Quarterly,610.3,3.0,0.0
96752.0,19.0,Male,13.0,26.0,3.0,7.0,Premium,Monthly,184.0,22.0,1.0
193679.0,50.0,Female,5.0,29.0,9.0,12.0,Premium,Monthly,341.0,11.0,1.0
94402.0,31.0,Male,54.0,11.0,5.0,15.0,Premium,Annual,226.0,8.0,1.0
16387.0,21.0,Male,38.0,2.0,2.0,26.0,Basic,Quarterly,847.0,3.0,1.0
264673.0,18.0,Female,45.0,6.0,1.0,3.0,Basic,Annual,898.9,4.0,0.0
435920.0,31.0,Female,57.0,16.0,1.0,11.0,Premium,Quarterly,952.27,10.0,0.0
361025.0,43.0,Male,51.0,14.0,1.0,6.0,Standard,Annual,837.66,12.0,0.0
352759.0,43.0,Male,4.0,20.0,0.0,10.0,Premium,Annual,550.3,28.0,0.0
190586.0,36.0,Female,50.0,25.0,0.0,18.0,Basic,Monthly,466.0,13.0,1.0
117584.0,64.0,Male,10.0,28.0,9.0,18.0,Standard,Monthly,719.0,5.0,1.0
301378.0,44.0,Male,12.0,30.0,1.0,9.0,Premium,Quarterly,752.18,22.0,0.0
317396.0,33.0,Male,39.0,19.0,0.0,19.0,Standard,Annual,759.21,14.0,0.0
176118.0,57.0,Female,39.0,25.0,0.0,9.0,Premium,Quarterly,386.0,3.0,1.0
20680.0,45.0,Female,33.0,20.0,1.0,23.0,Basic,Annual,543.0,30.0,1.0
375059.0,41.0,Male,50.0,1.0,4.0,14.0,Basic,Annual,525.28,16.0,0.0
128004.0,65.0,Female,56.0,8.0,4.0,11.0,Standard,Quarterly,474.0,29.0,1.0
291259.0,32.0,Male,31.0,16.0,1.0,10.0,Basic,Annual,505.21,22.0,0.0
364194.0,37.0,Male,36.0,25.0,1.0,10.0,Basic,Annual,552.59,22.0,0.0
361412.0,34.0,Male,31.0,16.0,0.0,18.0,Premium,Annual,695.26,18.0,0.0
440133.0,48.0,Female,42.0,10.0,0.0,14.0,Basic,Annual,802.54,14.0,0.0
349139.0,19.0,Male,50.0,11.0,0.0,9.0,Premium,Quarterly,919.8,29.0,0.0
369855.0,28.0,Male,49.0,27.0,1.0,2.0,Standard,Quarterly,834.76,6.0,0.0
184992.0,23.0,Female,39.0,4.0,5.0,22.0,Basic,Monthly,165.0,18.0,1.0
177773.0,59.0,Female,48.0,20.0,6.0,15.0,Premium,Monthly,893.0,2.0,1.0
221707.0,44.0,Female,53.0,12.0,1.0,0.0,Standard,Quarterly,916.46,29.0,1.0
19487.0,30.0,Female,43.0,16.0,10.0,20.0,Standard,Monthly,975.0,27.0,1.0
437922.0,45.0,Male,45.0,29.0,3.0,2.0,Standard,Annual,532.88,8.0,0.0
60830.0,21.0,Female,27.0,2.0,7.0,19.0,Basic,Annual,566.0,1.0,1.0
353891.0,50.0,Male,31.0,25.0,5.0,5.0,Basic,Quarterly,948.07,5.0,0.0
100640.0,48.0,Female,35.0,20.0,10.0,15.0,Basic,Annual,537.0,2.0,1.0
421060.0,48.0,Male,59.0,6.0,1.0,15.0,Standard,Annual,878.79,12.0,0.0
337245.0,43.0,Male,43.0,7.0,3.0,15.0,Basic,Quarterly,593.75,26.0,0.0
387761.0,44.0,Male,4.0,21.0,4.0,19.0,Premium,Annual,578.53,4.0,0.0
157543.0,37.0,Female,30.0,11.0,7.0,15.0,Premium,Monthly,341.0,24.0,1.0
232462.0,26.0,Female,46.0,20.0,8.0,26.0,Basic,Quarterly,530.43,2.0,1.0
183037.0,59.0,Female,41.0,27.0,4.0,13.0,Premium,Annual,926.0,13.0,1.0
196711.0,39.0,Male,7.0,2.0,1.0,21.0,Standard,Annual,656.0,4.0,1.0
266169.0,28.0,Female,23.0,26.0,1.0,20.0,Standard,Annual,738.19,7.0,0.0
135806.0,55.0,Male,8.0,4.0,4.0,12.0,Standard,Annual,221.0,10.0,1.0
307490.0,38.0,Male,56.0,5.0,1.0,2.0,Standard,Quarterly,549.11,28.0,0.0
50858.0,61.0,Male,13.0,9.0,7.0,13.0,Basic,Monthly,977.0,10.0,1.0
267040.0,44.0,Female,2.0,29.0,2.0,6.0,Premium,Quarterly,545.94,15.0,0.0
111197.0,25.0,Female,16.0,28.0,9.0,29.0,Basic,Quarterly,494.0,28.0,1.0
17946.0,32.0,Male,51.0,13.0,2.0,29.0,Premium,Annual,974.0,21.0,1.0
388463.0,43.0,Female,15.0,20.0,0.0,1.0,Basic,Annual,709.27,9.0,0.0
350735.0,21.0,Female,49.0,17.0,1.0,14.0,Premium,Quarterly,730.13,15.0,0.0
400768.0,31.0,Male,54.0,11.0,1.0,13.0,Premium,Annual,769.84,14.0,0.0
280485.0,44.0,Female,6.0,18.0,0.0,11.0,Standard,Quarterly,840.94,9.0,0.0
285435.0,24.0,Male,11.0,3.0,1.0,5.0,Basic,Annual,745.67,11.0,0.0
212137.0,38.0,Female,31.0,5.0,10.0,17.0,Premium,Annual,530.44,16.0,1.0
20192.0,62.0,Female,9.0,7.0,0.0,11.0,Premium,Quarterly,171.0,24.0,1.0
87333.0,64.0,Female,17.0,23.0,9.0,29.0,Premium,Annual,142.0,22.0,1.0
370843.0,27.0,Male,18.0,10.0,0.0,2.0,Basic,Annual,579.98,24.0,0.0
353718.0,40.0,Male,6.0,1.0,2.0,0.0,Basic,Quarterly,758.13,11.0,0.0
407827.0,30.0,Female,7.0,26.0,1.0,0.0,Standard,Quarterly,951.49,12.0,0.0
192739.0,27.0,Female,29.0,4.0,2.0,2.0,Standard,Quarterly,262.0,26.0,1.0
171968.0,58.0,Male,20.0,29.0,10.0,28.0,Basic,Monthly,637.0,23.0,1.0
284797.0,49.0,Male,48.0,29.0,3.0,0.0,Standard,Quarterly,541.4,28.0,0.0
8088.0,55.0,Male,19.0,4.0,4.0,8.0,Premium,Annual,866.0,26.0,1.0
5755.0,27.0,Male,25.0,28.0,6.0,30.0,Basic,Annual,699.0,17.0,1.0
293328.0,39.0,Male,17.0,12.0,1.0,16.0,Standard,Annual,710.59,3.0,0.0
186232.0,29.0,Male,38.0,23.0,7.0,16.0,Premium,Annual,417.0,9.0,1.0
377875.0,50.0,Female,48.0,29.0,4.0,20.0,Premium,Annual,617.77,6.0,0.0
113240.0,19.0,Male,13.0,29.0,7.0,30.0,Premium,Monthly,339.0,1.0,1.0
208988.0,57.0,Male,18.0,16.0,0.0,20.0,Basic,Annual,882.21,17.0,1.0
239301.0,60.0,Male,55.0,13.0,10.0,2.0,Premium,Quarterly,435.45,23.0,1.0
164098.0,37.0,Female,9.0,29.0,3.0,5.0,Standard,Monthly,941.0,30.0,1.0
234834.0,29.0,Male,31.0,30.0,9.0,13.0,Basic,Annual,378.47,30.0,1.0
15735.0,46.0,Male,37.0,14.0,3.0,23.0,Standard,Annual,605.0,30.0,1.0
202696.0,58.0,Male,33.0,3.0,6.0,2.0,Premium,Quarterly,990.0,30.0,1.0
370998.0,38.0,Male,11.0,6.0,2.0,19.0,Premium,Annual,560.13,16.0,0.0
305763.0,45.0,Male,9.0,8.0,4.0,17.0,Standard,Annual,762.33,1.0,0.0
422842.0,21.0,Male,54.0,5.0,2.0,8.0,Basic,Quarterly,647.07,12.0,0.0
292837.0,24.0,Male,44.0,15.0,0.0,11.0,Basic,Quarterly,535.17,2.0,0.0
240694.0,51.0,Female,21.0,3.0,6.0,16.0,Premium,Quarterly,599.43,13.0,1.0
275728.0,30.0,Female,9.0,7.0,0.0,8.0,Standard,Quarterly,924.91,12.0,0.0
19630.0,32.0,Female,34.0,22.0,1.0,29.0,Premium,Quarterly,829.0,18.0,1.0
362756.0,37.0,Female,49.0,4.0,0.0,15.0,Standard,Quarterly,505.97,12.0,0.0
104936.0,24.0,Male,11.0,14.0,8.0,27.0,Basic,Quarterly,413.0,12.0,1.0
264092.0,47.0,Male,10.0,21.0,3.0,7.0,Standard,Quarterly,700.65,28.0,0.0
408514.0,48.0,Female,2.0,8.0,0.0,16.0,Premium,Annual,523.93,15.0,0.0
114442.0,59.0,Female,27.0,19.0,4.0,7.0,Basic,Quarterly,294.0,10.0,1.0
65802.0,43.0,Female,49.0,12.0,6.0,12.0,Standard,Annual,340.0,10.0,1.0
184718.0,28.0,Female,9.0,27.0,0.0,10.0,Basic,Annual,320.0,25.0,1.0
80422.0,41.0,Female,29.0,6.0,3.0,20.0,Basic,Quarterly,356.0,7.0,1.0
398039.0,43.0,Male,19.0,15.0,3.0,0.0,Basic,Quarterly,850.88,7.0,0.0
401436.0,46.0,Female,21.0,19.0,1.0,6.0,Premium,Annual,673.49,5.0,0.0
72758.0,49.0,Male,17.0,19.0,4.0,9.0,Basic,Monthly,629.0,28.0,1.0
247018.0,65.0,Male,39.0,7.0,0.0,30.0,Premium,Monthly,246.18,20.0,1.0
415644.0,45.0,Male,11.0,5.0,2.0,18.0,Basic,Annual,934.73,2.0,0.0
191596.0,54.0,Male,22.0,23.0,5.0,30.0,Premium,Annual,605.0,15.0,1.0
395674.0,49.0,Male,12.0,25.0,4.0,14.0,Standard,Annual,619.95,22.0,0.0
52399.0,59.0,Female,37.0,22.0,10.0,1.0,Standard,Quarterly,702.0,12.0,1.0
440293.0,39.0,Male,51.0,24.0,3.0,12.0,Premium,Quarterly,871.16,21.0,0.0
106426.0,30.0,Male,48.0,2.0,6.0,2.0,Basic,Quarterly,371.0,6.0,1.0
308802.0,35.0,Male,44.0,13.0,2.0,2.0,Premium,Annual,748.63,24.0,0.0
344721.0,41.0,Female,39.0,27.0,3.0,5.0,Basic,Quarterly,803.75,7.0,0.0
54550.0,35.0,Female,24.0,1.0,4.0,19.0,Basic,Monthly,527.0,13.0,1.0
222175.0,39.0,Female,46.0,20.0,0.0,2.0,Standard,Annual,298.76,5.0,1.0
163407.0,20.0,Female,48.0,29.0,8.0,29.0,Premium,Annual,342.0,12.0,1.0
385071.0,50.0,Male,3.0,19.0,3.0,20.0,Standard,Annual,915.04,15.0,0.0
32270.0,58.0,Male,8.0,25.0,2.0,30.0,Standard,Monthly,708.0,10.0,1.0
290033.0,29.0,Female,6.0,2.0,0.0,14.0,Standard,Annual,809.47,12.0,0.0
224324.0,25.0,Male,37.0,27.0,7.0,1.0,Standard,Monthly,804.44,11.0,1.0
31011.0,22.0,Male,49.0,12.0,4.0,17.0,Standard,Annual,706.0,29.0,1.0
54281.0,30.0,Male,5.0,25.0,8.0,24.0,Premium,Annual,211.0,6.0,1.0
409828.0,44.0,Female,43.0,23.0,4.0,11.0,Premium,Annual,597.69,8.0,0.0
310413.0,39.0,Male,31.0,7.0,0.0,8.0,Standard,Quarterly,690.91,16.0,0.0
17918.0,43.0,Male,11.0,1.0,5.0,8.0,Basic,Monthly,617.0,20.0,1.0
337594.0,18.0,Male,53.0,2.0,1.0,11.0,Premium,Quarterly,617.02,16.0,0.0
26106.0,56.0,Female,20.0,15.0,10.0,23.0,Premium,Quarterly,135.0,20.0,1.0
361290.0,42.0,Female,16.0,20.0,4.0,11.0,Premium,Annual,999.6,9.0,0.0
392836.0,40.0,Male,30.0,3.0,1.0,16.0,Basic,Quarterly,900.64,28.0,0.0
314509.0,41.0,Male,20.0,29.0,2.0,8.0,Standard,Annual,828.02,23.0,0.0
349954.0,47.0,Male,44.0,8.0,3.0,4.0,Basic,Annual,905.38,25.0,0.0
406939.0,43.0,Male,26.0,27.0,4.0,4.0,Basic,Quarterly,741.28,16.0,0.0
341606.0,49.0,Male,55.0,24.0,3.0,19.0,Basic,Quarterly,994.53,13.0,0.0
207810.0,32.0,Female,60.0,12.0,9.0,19.0,Standard,Monthly,375.2,14.0,1.0
355835.0,39.0,Female,59.0,21.0,1.0,2.0,Premium,Annual,912.11,8.0,0.0
190963.0,28.0,Male,23.0,18.0,7.0,7.0,Basic,Monthly,827.0,24.0,1.0
302773.0,28.0,Male,34.0,27.0,0.0,9.0,Premium,Quarterly,848.94,20.0,0.0
167459.0,52.0,Female,60.0,11.0,2.0,7.0,Basic,Quarterly,789.0,2.0,1.0
45925.0,43.0,Male,25.0,13.0,5.0,1.0,Premium,Monthly,386.0,29.0,1.0
2339.0,30.0,Female,44.0,7.0,6.0,8.0,Basic,Annual,397.0,4.0,1.0
442187.0,27.0,Female,15.0,12.0,0.0,6.0,Basic,Annual,987.43,5.0,0.0
242816.0,20.0,Male,15.0,28.0,9.0,22.0,Standard,Annual,206.75,16.0,1.0
99565.0,30.0,Male,29.0,7.0,0.0,29.0,Premium,Annual,724.0,3.0,1.0
95965.0,21.0,Female,21.0,4.0,0.0,29.0,Premium,Monthly,171.0,13.0,1.0
397460.0,31.0,Male,28.0,1.0,3.0,11.0,Premium,Quarterly,668.43,20.0,0.0
345956.0,42.0,Female,9.0,13.0,3.0,19.0,Standard,Quarterly,566.69,13.0,0.0
49005.0,40.0,Male,28.0,1.0,1.0,18.0,Premium,Quarterly,494.0,21.0,1.0
309851.0,41.0,Female,49.0,21.0,0.0,7.0,Standard,Annual,534.01,11.0,0.0
79132.0,62.0,Female,33.0,10.0,5.0,11.0,Premium,Monthly,454.0,15.0,1.0
374289.0,19.0,Male,35.0,13.0,1.0,5.0,Basic,Annual,927.99,12.0,0.0
166650.0,42.0,Male,43.0,12.0,1.0,7.0,Premium,Monthly,378.0,4.0,1.0
230027.0,41.0,Male,51.0,27.0,10.0,16.0,Basic,Annual,802.03,7.0,1.0
129373.0,32.0,Male,57.0,16.0,10.0,23.0,Basic,Monthly,747.0,29.0,1.0
232824.0,42.0,Male,2.0,2.0,0.0,30.0,Premium,Annual,364.16,25.0,1.0
168478.0,36.0,Male,32.0,17.0,6.0,22.0,Standard,Annual,357.0,7.0,1.0
78958.0,34.0,Female,14.0,28.0,6.0,24.0,Basic,Monthly,203.0,30.0,1.0
119405.0,26.0,Female,15.0,29.0,9.0,5.0,Premium,Annual,271.0,27.0,1.0
348524.0,43.0,Male,30.0,20.0,0.0,1.0,Premium,Annual,669.32,22.0,0.0
3503.0,18.0,Male,12.0,14.0,7.0,7.0,Standard,Quarterly,180.0,22.0,1.0
258052.0,39.0,Female,59.0,13.0,4.0,12.0,Basic,Quarterly,479.09,2.0,1.0
45495.0,21.0,Female,59.0,1.0,0.0,15.0,Premium,Monthly,355.0,2.0,1.0
42105.0,56.0,Male,45.0,11.0,1.0,25.0,Basic,Annual,233.0,30.0,1.0
291211.0,40.0,Male,60.0,17.0,4.0,6.0,Premium,Quarterly,694.55,13.0,0.0
65307.0,65.0,Male,48.0,11.0,10.0,16.0,Standard,Quarterly,670.0,20.0,1.0
67919.0,50.0,Female,35.0,22.0,1.0,5.0,Basic,Quarterly,304.0,29.0,1.0
388797.0,31.0,Male,8.0,7.0,2.0,20.0,Premium,Annual,545.43,8.0,0.0
205622.0,39.0,Female,24.0,29.0,2.0,4.0,Premium,Quarterly,384.06,29.0,1.0
215529.0,20.0,Male,44.0,19.0,2.0,5.0,Basic,Quarterly,128.11,12.0,1.0
296118.0,23.0,Female,37.0,21.0,0.0,15.0,Premium,Quarterly,747.91,12.0,0.0
398391.0,20.0,Male,12.0,28.0,0.0,6.0,Standard,Annual,595.19,19.0,0.0
41282.0,47.0,Female,50.0,6.0,10.0,4.0,Standard,Monthly,601.0,1.0,1.0
136397.0,50.0,Male,46.0,30.0,7.0,29.0,Basic,Quarterly,704.0,3.0,1.0
359628.0,26.0,Female,38.0,10.0,0.0,7.0,Premium,Annual,523.56,13.0,0.0
88158.0,50.0,Male,40.0,1.0,3.0,10.0,Standard,Annual,115.0,17.0,1.0
137175.0,30.0,Male,56.0,22.0,10.0,0.0,Premium,Quarterly,863.0,26.0,1.0
105784.0,57.0,Male,14.0,1.0,5.0,27.0,Basic,Monthly,829.0,3.0,1.0
137847.0,57.0,Female,25.0,16.0,0.0,21.0,Standard,Annual,711.0,18.0,1.0
303419.0,38.0,Male,46.0,11.0,3.0,0.0,Standard,Annual,966.81,14.0,0.0
409127.0,37.0,Male,30.0,13.0,3.0,2.0,Basic,Quarterly,866.68,10.0,0.0
376042.0,50.0,Female,55.0,6.0,3.0,15.0,Standard,Annual,863.57,1.0,0.0
251820.0,54.0,Female,45.0,4.0,5.0,0.0,Basic,Quarterly,208.06,10.0,1.0
363994.0,26.0,Female,35.0,18.0,2.0,5.0,Standard,Quarterly,661.72,6.0,0.0
160041.0,20.0,Female,25.0,27.0,1.0,14.0,Premium,Annual,476.0,9.0,1.0
273616.0,27.0,Male,22.0,22.0,0.0,10.0,Basic,Quarterly,971.23,27.0,0.0
203158.0,53.0,Female,53.0,10.0,1.0,19.0,Standard,Quarterly,679.0,10.0,1.0
71928.0,56.0,Female,36.0,2.0,0.0,7.0,Standard,Quarterly,116.0,15.0,1.0
38434.0,53.0,Female,34.0,27.0,3.0,14.0,Basic,Quarterly,299.0,5.0,1.0
347695.0,23.0,Female,48.0,14.0,2.0,15.0,Basic,Quarterly,848.15,2.0,0.0
279717.0,45.0,Female,2.0,6.0,3.0,1.0,Premium,Quarterly,678.67,9.0,0.0
342762.0,44.0,Male,40.0,25.0,0.0,17.0,Basic,Annual,825.87,14.0,0.0
147548.0,60.0,Female,30.0,4.0,0.0,6.0,Standard,Annual,365.0,27.0,1.0
279244.0,44.0,Female,48.0,24.0,0.0,6.0,Basic,Quarterly,547.62,11.0,0.0
338638.0,21.0,Male,57.0,4.0,2.0,6.0,Standard,Quarterly,678.61,6.0,0.0
384413.0,40.0,Male,46.0,24.0,4.0,3.0,Standard,Quarterly,557.89,29.0,0.0
45370.0,27.0,Female,45.0,3.0,5.0,16.0,Premium,Quarterly,288.0,28.0,1.0
116697.0,53.0,Female,11.0,10.0,0.0,13.0,Standard,Quarterly,595.0,18.0,1.0
4619.0,26.0,Male,60.0,18.0,1.0,23.0,Premium,Annual,325.0,24.0,1.0
447223.0,28.0,Female,35.0,16.0,2.0,11.0,Basic,Quarterly,782.81,11.0,0.0
162289.0,38.0,Male,5.0,11.0,7.0,15.0,Premium,Annual,194.0,26.0,1.0
150689.0,21.0,Female,39.0,7.0,2.0,28.0,Premium,Annual,350.0,19.0,1.0
84389.0,55.0,Male,24.0,7.0,1.0,3.0,Basic,Quarterly,996.0,18.0,1.0
67582.0,49.0,Male,49.0,24.0,5.0,5.0,Standard,Annual,261.0,27.0,1.0
79453.0,51.0,Female,18.0,11.0,1.0,0.0,Standard,Annual,865.0,16.0,1.0
367339.0,33.0,Female,14.0,24.0,2.0,9.0,Standard,Annual,978.05,5.0,0.0
38305.0,42.0,Female,11.0,11.0,7.0,9.0,Standard,Annual,274.0,22.0,1.0
378508.0,31.0,Female,18.0,12.0,0.0,1.0,Basic,Quarterly,904.15,3.0,0.0
446033.0,43.0,Male,30.0,29.0,3.0,1.0,Premium,Annual,563.7,27.0,0.0
5299.0,34.0,Female,14.0,30.0,4.0,6.0,Standard,Monthly,338.0,21.0,1.0
180902.0,35.0,Female,54.0,23.0,4.0,22.0,Basic,Quarterly,921.0,4.0,1.0
159606.0,63.0,Male,16.0,20.0,9.0,17.0,Standard,Monthly,971.0,21.0,1.0
229103.0,26.0,Female,3.0,24.0,8.0,10.0,Standard,Annual,453.72,9.0,1.0
16306.0,46.0,Male,20.0,3.0,9.0,0.0,Premium,Annual,778.0,16.0,1.0
32198.0,23.0,Female,5.0,18.0,6.0,23.0,Standard,Annual,931.0,18.0,1.0
84415.0,22.0,Female,23.0,11.0,5.0,5.0,Premium,Monthly,599.0,6.0,1.0
344468.0,28.0,Male,32.0,13.0,1.0,0.0,Basic,Quarterly,801.32,22.0,0.0
371668.0,36.0,Male,29.0,17.0,0.0,7.0,Premium,Annual,822.9,9.0,0.0
338828.0,31.0,Female,27.0,3.0,3.0,6.0,Basic,Quarterly,593.74,13.0,0.0
41946.0,30.0,Female,20.0,13.0,0.0,0.0,Standard,Monthly,302.0,12.0,1.0
136283.0,25.0,Male,2.0,19.0,9.0,15.0,Basic,Monthly,376.0,18.0,1.0
341521.0,32.0,Male,53.0,11.0,0.0,2.0,Basic,Quarterly,685.24,16.0,0.0
414337.0,26.0,Male,52.0,18.0,2.0,8.0,Standard,Quarterly,827.63,20.0,0.0
180769.0,62.0,Female,8.0,12.0,1.0,30.0,Premium,Monthly,392.0,29.0,1.0
442061.0,33.0,Male,9.0,27.0,1.0,14.0,Standard,Annual,695.26,6.0,0.0
281306.0,47.0,Male,41.0,10.0,0.0,1.0,Basic,Quarterly,885.83,29.0,0.0
33790.0,65.0,Female,33.0,13.0,0.0,24.0,Basic,Annual,523.0,2.0,1.0
324965.0,23.0,Male,38.0,9.0,2.0,11.0,Standard,Annual,953.42,21.0,0.0
225278.0,24.0,Male,44.0,24.0,10.0,24.0,Premium,Monthly,492.57,8.0,1.0
72315.0,51.0,Male,59.0,19.0,9.0,27.0,Basic,Annual,531.0,7.0,1.0
376877.0,32.0,Female,30.0,4.0,2.0,18.0,Basic,Annual,996.13,14.0,0.0
394901.0,44.0,Female,44.0,24.0,0.0,20.0,Basic,Annual,819.73,13.0,0.0
358006.0,24.0,Female,36.0,7.0,0.0,19.0,Basic,Quarterly,526.84,8.0,0.0
64011.0,32.0,Female,49.0,16.0,0.0,19.0,Premium,Monthly,605.0,18.0,1.0
68659.0,49.0,Male,2.0,27.0,10.0,22.0,Basic,Monthly,594.0,7.0,1.0
217995.0,27.0,Male,16.0,15.0,5.0,2.0,Premium,Quarterly,946.21,14.0,1.0
